CustomerID,Recency,Frequency,Monetary,R,F,M,Seg
15748,40,1,149.31,3,1,1,Normal
15749,235,3,21535.9,1,3,5,At risk
15750,3,8,2451.23,5,5,5,Champion
15752,40,7,2628.9300000000003,3,5,5,Loyal
15753,305,1,79.2,1,1,1,Normal
15754,51,3,455.67,3,3,2,Loyal
15755,10,6,2318.88,5,5,5,Champion
15756,61,4,532.96,3,4,3,Loyal
15757,66,2,714.4200000000001,3,3,3,Loyal
15758,25,1,205.25,4,2,1,New customer
15759,218,3,253.04000000000002,1,3,2,Normal
15762,65,2,583.75,3,3,3,Loyal
15763,32,2,1048.67,4,3,4,Loyal
15764,88,6,3245.47,2,5,5,At risk
15766,64,1,315.06,3,2,2,Normal
15768,116,3,581.8299999999999,2,4,3,Normal
15769,7,26,51823.72,5,5,5,Champion
15773,6,1,635.6800000000001,5,2,3,New customer
15774,69,1,270.8,3,2,2,Normal
15775,245,1,104.9,1,2,1,Normal
15776,133,1,241.62,2,2,1,Normal
15777,241,4,1021.6099999999999,1,4,4,At risk
15780,184,3,475.28000000000003,1,4,3,Normal
15781,25,3,333.56,4,4,2,Loyal
15782,10,3,2593.94,5,4,5,Champion
15783,11,1,246.3,5,2,2,New customer
15785,33,5,2303.75,3,4,5,Loyal
15786,46,3,4834.2,3,4,5,Loyal
15787,26,3,948.05,4,4,4,Champion
15789,358,1,351.3,1,2,2,Normal
15790,10,1,220.85,5,2,1,New customer
15791,44,2,1604.44,3,3,4,Loyal
15793,15,3,948.96,4,4,4,Champion
15795,150,1,610.01,2,2,3,Normal
15796,1,8,2666.61,5,5,5,Champion
15797,113,4,2207.4,2,4,5,At risk
15799,76,3,884.14,2,4,3,Normal
15800,107,2,699.08,2,3,3,Normal
15801,46,3,1042.19,3,4,4,Loyal
15802,143,1,-451.42,2,2,1,Normal
15803,51,1,415.82,3,2,2,Normal
15804,1,13,3848.55,5,5,5,Champion
15805,23,17,5452.17,4,5,5,Champion
15806,46,3,784.58,3,4,3,Loyal
15807,50,3,903.9,3,4,3,Loyal
15808,306,4,3724.7700000000004,1,4,5,At risk
15809,36,5,399.21,3,4,2,Loyal
15810,79,4,1145.43,2,4,4,At risk
15811,22,6,2171.3199999999997,4,5,5,Champion
15812,107,5,1801.14,2,4,4,At risk
15813,208,2,1303.91,1,3,4,At risk
15814,17,4,1842.73,4,4,4,Champion
15815,64,5,2100.6,3,4,5,Loyal
15819,49,4,1905.45,3,4,4,Loyal
15820,320,1,206.98,1,2,1,Normal
15821,44,2,570.96,3,3,3,Loyal
15822,3,2,885.47,5,3,3,Loyal
15823,372,1,-840.76,1,2,1,Normal
15825,172,1,532.94,2,2,3,Normal
15826,56,3,1649.36,3,4,4,Loyal
15827,73,14,1641.48,2,5,4,At risk
15829,99,2,636.14,2,3,3,Normal
15830,38,1,547.7,3,2,3,Normal
15831,58,3,747.76,3,4,3,Loyal
15832,254,1,836.79,1,2,3,Normal
15834,70,4,2084.9,3,4,5,Loyal
15835,44,4,954.09,3,4,4,Loyal
15836,50,1,117.47,3,2,1,Normal
15837,65,1,391.98,3,2,2,Normal
15838,11,19,33350.76,5,5,5,Champion
15839,33,3,1020.74,3,4,4,Loyal
15840,59,2,345.66,3,3,2,Loyal
15841,73,4,1209.1,2,4,4,At risk
15843,304,1,118.95000000000002,1,2,1,Normal
15844,46,1,130.74,3,2,1,Normal
15845,18,8,3650.87,4,5,5,Champion
15847,38,2,389.27,3,3,2,Loyal
15850,19,2,238.85,4,3,1,Loyal
15852,187,2,160.71,1,3,1,Normal
15853,52,1,110.8,3,2,1,Normal
15854,4,12,2974.65,5,5,5,Champion
15855,137,5,712.24,2,4,3,Normal
15856,4,27,16173.67,5,5,5,Champion
15857,19,1,297.0,4,2,2,New customer
15858,16,5,1438.85,4,4,4,Champion
15860,41,8,977.21,3,5,4,Loyal
15861,12,8,3000.36,5,5,5,Champion
15862,8,4,832.88,5,4,3,Loyal
15863,26,2,68.84,4,3,1,Loyal
15864,22,6,1769.7800000000002,4,5,4,Champion
15865,41,3,895.13,3,4,3,Loyal
15866,101,1,230.53,2,2,1,Normal
15867,5,15,3797.79,5,5,5,Champion
15869,277,2,149.64,1,3,1,Normal
15870,33,1,354.09000000000003,3,2,2,Normal
15872,15,2,360.93,4,3,2,Loyal
15874,64,7,4330.67,3,5,5,Loyal
15877,2,2,440.78,5,3,2,Loyal
15880,369,1,313.28,1,2,2,Normal
15881,312,5,438.24000000000007,1,4,2,Normal
15882,199,4,495.36,1,4,3,Normal
15883,2,2,396.48,5,3,2,Loyal
15885,93,3,379.35,2,4,2,Normal
15886,60,1,181.09,3,2,1,Normal
15888,81,1,141.27,2,2,1,Normal
15889,157,2,446.87,2,3,2,Normal
15891,227,1,524.52,1,2,3,Normal
15894,253,2,263.55,1,3,2,Normal
15895,150,1,179.17,2,2,1,Normal
15897,194,2,222.05,1,3,1,Normal
15898,1,5,1384.6799999999998,5,4,4,Champion
15899,369,1,56.25,1,2,1,Normal
15900,24,1,351.11,4,2,2,New customer
15901,17,3,363.88,4,4,2,Loyal
15903,10,7,5126.34,5,5,5,Champion
15904,8,1,164.68,5,2,1,New customer
15906,20,7,1521.79,4,5,4,Champion
15907,4,3,967.45,5,4,4,Champion
15909,174,1,191.94,2,2,1,Normal
15910,1,8,1232.18,5,5,4,Champion
15912,178,2,264.62,2,3,2,Normal
15916,16,8,1491.24,4,5,4,Champion
15917,248,1,123.1,1,2,1,Normal
15918,191,2,334.23,1,3,2,Normal
15919,20,2,639.89,4,3,3,Loyal
15920,154,4,167.5,2,4,1,Normal
15921,173,1,336.03,2,2,2,Normal
15922,373,1,363.6,1,2,2,Normal
15923,373,1,127.08,1,2,1,Normal
15925,194,1,207.15,1,2,1,Normal
15930,67,1,426.63,3,2,2,Normal
15932,4,8,2461.85,5,5,5,Champion
15933,21,3,1107.46,4,4,4,Champion
15935,239,2,416.86,1,3,2,Normal
15937,64,1,145.35,3,2,1,Normal
15938,112,5,404.58,2,4,2,Normal
15939,90,15,6102.26,2,5,5,At risk
15940,311,1,31.799999999999997,1,2,1,Normal
15942,134,1,337.44,2,2,2,Normal
15944,277,1,325.1,1,2,2,Normal
15945,365,1,181.0,1,2,1,Normal
15947,83,1,1708.24,2,2,4,At risk
15948,8,2,955.24,5,3,4,Loyal
15949,17,2,364.72,4,3,2,Loyal
15950,32,4,1705.26,4,4,4,Champion
15951,9,2,669.57,5,3,3,Loyal
15952,34,4,806.57,3,4,3,Loyal
15953,15,8,1634.53,4,5,4,Champion
15955,24,14,4389.81,4,5,5,Champion
15957,32,1,428.89,4,2,2,New customer
15958,74,1,104.35,2,2,1,Normal
15963,20,2,470.76,4,3,2,Loyal
15965,17,4,845.64,4,4,3,Loyal
15967,23,2,418.83,4,3,2,Loyal
15969,3,3,582.9,5,4,3,Loyal
15970,304,1,314.1,1,2,2,Normal
15971,18,12,4199.85,4,5,5,Champion
15973,367,1,99.77000000000001,1,2,1,Normal
15974,39,7,3429.55,3,5,5,Loyal
15975,84,1,371.01,2,2,2,Normal
15976,165,2,430.94,2,3,2,Normal
15977,17,2,1054.73,4,3,4,Loyal
15978,77,1,1098.78,2,2,4,At risk
15980,89,3,2398.86,2,4,5,At risk
15981,25,8,3408.48,4,5,5,Champion
15983,22,4,1475.02,4,4,4,Champion
15984,3,10,2816.9700000000003,5,5,5,Champion
15985,123,2,1037.42,2,3,4,At risk
15986,30,1,168.12,4,2,1,New customer
15987,12,7,1451.28,5,5,4,Champion
15988,19,1,158.03,4,2,1,New customer
15990,44,2,792.11,3,3,3,Loyal
15992,4,1,41.989999999999995,5,2,1,New customer
15993,9,7,2756.82,5,5,5,Champion
15994,55,1,427.07,3,2,2,Normal
15996,88,6,1044.78,2,5,4,At risk
15998,37,5,3084.1699999999996,3,4,5,Loyal
16000,3,3,12393.7,5,4,5,Champion
16003,30,5,2735.37,4,4,5,Champion
16005,12,4,615.39,5,4,3,Loyal
16006,211,1,101.4,1,2,1,Normal
16007,48,4,1701.94,3,4,4,Loyal
16008,24,3,478.78,4,4,3,Loyal
16009,22,4,992.71,4,4,4,Champion
16010,246,3,407.5,1,4,2,Normal
16011,8,16,3362.71,5,5,5,Champion
16012,35,3,1415.29,3,4,4,Loyal
16013,4,47,33366.25,5,5,5,Champion
16014,38,3,653.13,3,4,3,Loyal
16015,4,3,690.54,5,4,3,Loyal
16016,3,8,1483.31,5,5,4,Champion
16017,47,1,211.88,3,2,1,Normal
16018,39,2,408.90000000000003,3,3,2,Loyal
16019,47,9,3450.2400000000002,3,5,5,Loyal
16020,17,3,851.01,4,4,3,Loyal
16022,260,1,628.28,1,2,3,Normal
16023,46,3,719.81,3,4,3,Loyal
16024,12,1,251.24,5,2,2,New customer
16025,30,1,439.65999999999997,4,2,2,New customer
16026,43,1,236.09,3,2,1,Normal
16027,92,6,852.12,2,5,3,Normal
16029,39,63,50992.61,3,5,5,Loyal
16030,310,1,331.24,1,2,2,Normal
16031,92,2,548.94,2,3,3,Normal
16033,6,20,8727.609999999999,5,5,5,Champion
16034,196,3,437.7,1,4,2,Normal
16036,87,2,758.92,2,3,3,Normal
16037,270,3,855.02,1,4,3,Normal
16038,8,3,454.33000000000004,5,4,2,Loyal
16040,65,3,1313.55,3,4,4,Loyal
16041,31,3,3166.4,4,4,5,Champion
16042,22,5,1147.37,4,4,4,Champion
16043,38,4,773.99,3,4,3,Loyal
16045,120,4,1340.7,2,4,4,At risk
16048,373,2,243.69,1,3,2,Normal
16049,40,3,1111.79,3,4,4,Loyal
16050,174,1,137.9,2,2,1,Normal
16052,54,1,362.06,3,2,2,Normal
16053,33,2,1511.95,3,3,4,Loyal
16054,145,1,783.9,2,2,3,Normal
16055,221,1,134.8,1,2,1,Normal
16056,45,1,664.85,3,2,3,Normal
16057,16,7,2140.22,4,5,5,Champion
16059,66,6,1459.8600000000001,3,5,4,Loyal
16062,10,4,1153.62,5,4,4,Champion
16063,260,1,335.32,1,2,2,Normal
16065,365,1,372.09,1,2,2,Normal
16066,17,5,1521.87,4,4,4,Champion
16070,22,2,852.15,4,3,3,Loyal
16071,45,1,326.24,3,2,2,Normal
16072,288,1,584.32,1,2,3,Normal
16073,297,1,94.35,1,2,1,Normal
16076,3,10,2173.53,5,5,5,Champion
16078,284,1,79.2,1,2,1,Normal
16079,17,3,1352.0,4,4,4,Champion
16080,82,2,176.6,2,3,1,Normal
16081,56,5,2806.9,3,4,5,Loyal
16083,101,2,1317.62,2,3,4,At risk
16084,299,1,436.18,1,2,2,Normal
16085,23,5,981.51,4,4,4,Champion
16086,59,5,1119.3100000000002,3,4,4,Loyal
16091,155,2,315.06,2,3,2,Normal
16092,115,3,779.36,2,4,3,Normal
16093,107,1,17.0,2,2,1,Normal
16094,12,4,1041.83,5,4,4,Champion
16096,264,1,320.62,1,2,2,Normal
16097,240,1,185.04999999999998,1,2,1,Normal
16098,88,7,2005.63,2,5,4,At risk
16099,50,3,731.9,3,4,3,Loyal
16101,71,1,1245.96,3,2,4,Normal
16102,42,3,1842.14,3,4,4,Loyal
16103,7,6,1429.64,5,5,4,Champion
16104,62,1,302.36,3,2,2,Normal
16105,249,1,336.96000000000004,1,2,2,Normal
16106,66,1,108.38,3,2,1,Normal
16107,18,7,3204.1600000000003,4,5,5,Champion
16108,85,1,816.1,2,2,3,Normal
16109,219,2,611.8799999999999,1,3,3,Normal
16110,45,3,1337.48,3,4,4,Loyal
16112,143,4,195.74,2,4,1,Normal
16113,183,1,161.38,1,2,1,Normal
16114,171,1,135.75000000000003,2,2,1,Normal
16115,10,8,1667.97,5,5,4,Champion
16116,212,1,592.88,1,2,3,Normal
16117,190,1,232.21,1,2,1,Normal
16119,8,2,423.36,5,3,2,Loyal
16120,59,4,1294.1399999999999,3,4,4,Loyal
16121,57,2,867.11,3,3,3,Loyal
16122,73,4,684.4200000000001,2,4,3,Normal
16123,52,1,307.78,3,2,2,Normal
16124,317,1,187.15,1,2,1,Normal
16125,367,1,289.35,1,2,2,Normal
16126,29,4,6287.77,4,4,5,Champion
16127,39,1,656.25,3,2,3,Normal
16128,18,5,1880.22,4,4,4,Champion
16131,52,6,3506.54,3,5,5,Loyal
16133,4,33,14305.660000000002,5,5,5,Champion
16134,22,2,603.69,4,3,3,Loyal
16135,263,1,517.55,1,2,3,Normal
16136,60,3,709.38,3,4,3,Loyal
16139,19,3,635.41,4,4,3,Loyal
16140,66,2,703.77,3,3,3,Loyal
16141,88,1,620.4,2,2,3,Normal
16142,250,1,535.34,1,2,3,Normal
16143,3,6,2419.84,5,5,5,Champion
16144,247,1,175.2,1,2,1,Normal
16145,9,11,3741.98,5,5,5,Champion
16146,157,3,734.13,2,4,3,Normal
16147,134,1,375.0,2,2,2,Normal
16148,296,1,76.32000000000001,1,2,1,Normal
16149,5,2,280.52,5,3,2,Loyal
16150,43,5,1906.07,3,4,4,Loyal
16152,269,1,1829.04,1,2,4,At risk
16153,50,5,1824.23,3,4,4,Loyal
16156,9,9,3024.62,5,5,5,Champion
16157,16,3,644.24,4,4,3,Loyal
16159,282,1,348.2,1,2,2,Normal
16160,65,2,1009.45,3,3,4,Loyal
16161,2,19,5352.97,5,5,5,Champion
16162,252,1,37.4,1,2,1,Normal
16163,232,2,441.59999999999997,1,3,2,Normal
16164,17,3,802.53,4,4,3,Loyal
16168,11,27,3770.6,5,5,5,Champion
16169,8,4,1822.97,5,4,4,Champion
16170,51,6,1880.4199999999998,3,5,4,Loyal
16171,59,1,73.2,3,2,1,Normal
16172,95,5,1140.21,2,4,4,At risk
16173,16,6,1406.57,4,5,4,Champion
16174,126,3,1009.55,2,4,4,At risk
16175,94,4,1037.59,2,4,4,At risk
16177,50,1,331.95,3,2,2,Normal
16178,138,1,197.9,2,2,1,Normal
16179,61,1,215.83,3,2,1,Normal
16180,100,8,10217.48,2,5,5,At risk
16181,73,1,305.54,2,2,2,Normal
16182,72,4,6617.65,2,4,5,At risk
16183,67,1,338.71000000000004,3,2,2,Normal
16184,64,6,1155.54,3,5,4,Loyal
16185,17,2,529.41,4,3,3,Loyal
16186,23,12,3991.94,4,5,5,Champion
16187,32,15,6841.240000000001,4,5,5,Champion
16188,45,4,981.86,3,4,4,Loyal
16189,16,2,215.48,4,3,1,Loyal
16190,40,1,215.08,3,2,1,Normal
16191,3,13,4913.320000000001,5,5,5,Champion
16193,237,1,314.45,1,2,2,Normal
16198,75,1,400.68100000000004,2,2,2,Normal
16200,4,2,1080.6200000000001,5,3,4,Loyal
16201,3,4,1821.52,5,4,4,Champion
16202,361,1,365.27,1,2,2,Normal
16203,59,4,589.15,3,4,3,Loyal
16204,23,1,405.71,4,2,2,New customer
16205,31,4,761.38,4,4,3,Loyal
16206,55,4,537.0600000000001,3,4,3,Loyal
16207,25,1,394.38,4,2,2,New customer
16208,45,2,664.26,3,3,3,Loyal
16209,89,5,2262.6200000000003,2,4,5,At risk
16210,2,18,21086.3,5,5,5,Champion
16211,89,1,542.77,2,2,3,Normal
16212,19,2,681.19,4,3,3,Loyal
16213,79,1,159.0,2,2,1,Normal
16214,171,3,1062.75,2,4,4,At risk
16215,81,1,242.35,2,2,1,Normal
16216,267,1,914.9300000000001,1,2,3,Normal
16217,235,2,259.39,1,3,2,Normal
16218,30,7,3054.87,4,5,5,Champion
16221,37,3,864.86,3,4,3,Loyal
16222,318,1,846.72,1,2,3,Normal
16224,57,4,1295.3,3,4,4,Loyal
16225,45,5,1096.32,3,4,4,Loyal
16226,203,3,255.12,1,4,2,Normal
16227,225,1,308.32000000000005,1,2,2,Normal
16229,87,2,1010.6,2,3,4,At risk
16230,190,2,542.03,1,3,3,Normal
16232,44,4,983.23,3,4,4,Loyal
16233,71,3,422.1300000000001,3,4,2,Loyal
16235,41,5,858.4100000000001,3,4,3,Loyal
16236,78,1,432.2,2,2,2,Normal
16239,57,2,372.9,3,3,2,Loyal
16240,24,2,3693.8100000000004,4,3,5,Loyal
16241,10,13,2607.87,5,5,5,Champion
16242,8,7,3598.26,5,5,5,Champion
16243,34,2,409.1,3,3,2,Loyal
16244,212,2,1522.75,1,3,4,At risk
16245,24,3,1352.3600000000001,4,4,4,Champion
16247,170,1,114.56,2,2,1,Normal
16248,62,1,152.94,3,2,1,Normal
16249,53,5,1800.07,3,4,4,Loyal
16250,261,2,389.44,1,3,2,Normal
16253,67,2,3665.6200000000003,3,3,5,Loyal
16255,17,8,2609.2999999999997,4,5,5,Champion
16256,267,1,732.6300000000001,1,2,3,Normal
16257,177,1,46.95,2,2,1,Normal
16258,45,5,5203.51,3,4,5,Loyal
16260,51,1,1035.45,3,2,4,Normal
16261,17,4,746.83,4,4,3,Loyal
16265,9,9,5423.15,5,5,5,Champion
16266,74,7,861.89,2,5,3,Normal
16268,71,2,667.65,3,3,3,Loyal
16270,353,1,1141.24,1,2,4,At risk
16271,3,5,1423.29,5,4,4,Champion
16272,117,1,411.7,2,2,2,Normal
16274,373,1,357.95,1,2,2,Normal
16275,197,1,559.87,1,2,3,Normal
16276,177,1,810.6000000000001,2,2,3,Normal
16278,100,1,537.83,2,2,3,Normal
16279,21,3,1496.6799999999998,4,4,4,Champion
16281,72,1,2062.06,2,2,5,At risk
16282,340,1,168.3,1,2,1,Normal
16283,6,5,1531.51,5,4,4,Champion
16284,31,2,823.97,4,3,3,Loyal
16287,170,1,142.5,2,2,1,Normal
16292,122,1,280.9,2,2,2,Normal
16293,22,10,2236.7400000000002,4,5,5,Champion
16295,10,4,1328.55,5,4,4,Champion
16297,269,1,275.4,1,2,2,Normal
16298,23,3,598.2,4,4,3,Loyal
16302,127,1,212.82,2,2,1,Normal
16303,26,3,5305.83,4,4,5,Champion
16305,139,1,361.21999999999997,2,2,2,Normal
16306,214,6,602.27,1,5,3,Normal
16308,38,4,2560.0,3,4,5,Loyal
16309,106,2,686.6700000000001,2,3,3,Normal
16311,18,2,616.26,4,3,3,Loyal
16313,3,2,274.15000000000003,5,3,2,Loyal
16315,331,1,226.37,1,2,1,Normal
16316,64,8,2755.56,3,5,5,Loyal
16317,120,3,1341.65,2,4,4,At risk
16318,35,1,328.15,3,2,2,Normal
16319,218,1,404.40000000000003,1,2,2,Normal
16320,172,2,1038.46,2,3,4,At risk
16321,72,5,230.70000000000005,2,4,1,Normal
16322,1,2,326.75,5,3,2,Loyal
16323,196,1,207.50000000000003,1,2,1,Normal
16324,128,3,428.68,2,4,2,Normal
16325,47,3,510.54,3,4,3,Loyal
16326,6,14,3085.96,5,5,5,Champion
16327,14,6,3844.22,4,5,5,Champion
16330,18,3,242.21,4,4,1,Loyal
16332,28,7,1583.2,4,5,4,Champion
16333,8,22,26626.8,5,5,5,Champion
16337,37,1,151.05,3,2,1,Normal
16338,157,1,214.8,2,2,1,Normal
16339,284,1,109.95,1,2,1,Normal
16340,107,1,549.07,2,2,3,Normal
16341,25,4,1959.38,4,4,4,Champion
16342,75,4,322.40999999999997,2,4,2,Normal
16343,16,2,370.48,4,3,2,Loyal
16344,158,1,101.10000000000001,2,2,1,Normal
16345,44,1,575.41,3,2,3,Normal
16347,11,2,887.65,5,3,3,Loyal
16348,32,7,1469.45,4,5,4,Champion
16349,291,1,53.5,1,2,1,Normal
16350,21,4,1100.47,4,4,4,Champion
16351,333,1,153.9,1,2,1,Normal
16352,18,2,494.44,4,3,3,Loyal
16353,4,23,6675.71,5,5,5,Champion
16354,63,2,395.8,3,3,2,Loyal
16356,198,3,210.32000000000002,1,4,1,Normal
16357,33,3,658.88,3,4,3,Loyal
16358,1,4,2024.95,5,4,5,Champion
16359,7,9,1460.3700000000001,5,5,4,Champion
16360,5,6,3411.69,5,5,5,Champion
16361,10,4,896.66,5,4,3,Loyal
16362,32,5,652.0699999999999,4,4,3,Loyal
16363,53,1,109.36000000000001,3,2,1,Normal
16364,12,2,707.04,5,3,3,Loyal
16365,18,9,1540.4199999999998,4,5,4,Champion
16366,19,1,327.3,4,2,2,New customer
16367,37,2,804.49,3,3,3,Loyal
16368,2,2,497.43,5,3,3,Loyal
16369,18,3,1553.66,4,4,4,Champion
16370,82,4,1320.56,2,4,4,At risk
16372,33,2,367.93,3,3,2,Loyal
16374,66,2,473.03,3,3,2,Loyal
16376,9,2,977.52,5,3,4,Loyal
16377,267,1,676.2,1,2,3,Normal
16378,247,3,362.95,1,4,2,Normal
16379,4,4,2131.9,5,4,5,Champion
16380,61,1,1780.59,3,2,4,Normal
16383,75,2,668.36,2,3,3,Normal
16384,90,2,584.5,2,3,3,Normal
16385,60,3,555.89,3,4,3,Loyal
16386,29,2,317.2,4,3,2,Loyal
16387,323,1,94.36,1,2,1,Normal
16389,53,4,1362.27,3,4,4,Loyal
16392,270,1,221.19,1,2,1,Normal
16393,2,13,2941.05,5,5,5,Champion
16394,57,5,1412.06,3,4,4,Loyal
16395,61,5,1486.9,3,4,4,Loyal
16398,154,2,1631.1499999999999,2,3,4,At risk
16399,19,2,408.57,4,3,2,Loyal
16400,95,1,303.93,2,2,2,Normal
16401,1,12,4061.24,5,5,5,Champion
16402,265,2,299.6,1,3,2,Normal
16403,312,1,161.05,1,2,1,Normal
16404,70,1,443.05,3,2,2,Normal
16405,302,2,167.25,1,3,1,Normal
16406,19,1,163.07,4,2,1,New customer
16407,13,10,2126.93,5,5,5,Champion
16409,36,5,2028.88,3,4,5,Loyal
16411,19,2,214.65,4,3,1,Loyal
16412,54,1,151.83,3,2,1,Normal
16413,57,1,262.2,3,2,2,Normal
16414,22,2,126.25,4,3,1,Loyal
16415,44,1,210.35,3,2,1,Normal
16416,27,3,1026.99,4,4,4,Champion
16418,45,3,675.27,3,4,3,Loyal
16419,113,6,959.48,2,5,4,At risk
16422,17,51,33805.69,4,5,5,Champion
16423,25,1,346.12,4,2,2,New customer
16424,191,1,82.56,1,2,1,Normal
16425,302,1,302.7,1,2,2,Normal
16426,2,10,1908.25,5,5,4,Champion
16427,263,2,241.06,1,3,1,Normal
16429,106,1,284.55,2,2,2,Normal
16430,57,1,300.85,3,2,2,Normal
16431,213,3,642.81,1,4,3,Normal
16432,64,1,287.4,3,2,2,Normal
16433,28,1,184.26,4,2,1,New customer
16434,29,7,1522.25,4,5,4,Champion
16438,6,5,798.35,5,4,3,Loyal
16440,8,5,3640.67,5,4,5,Champion
16441,67,2,381.2,3,3,2,Loyal
16442,2,3,616.79,5,4,3,Loyal
16444,46,4,638.77,3,4,3,Loyal
16445,34,1,230.51,3,2,1,Normal
16446,1,2,2.8999999999941792,5,3,1,Loyal
16447,136,1,259.01,2,2,2,Normal
16448,198,1,188.89000000000001,1,2,1,Normal
16449,198,2,674.69,1,3,3,Normal
16450,150,1,311.92,2,2,2,Normal
16451,88,1,266.97,2,2,2,Normal
16454,45,2,-8.15,3,3,1,Loyal
16455,64,7,1841.18,3,5,4,Loyal
16456,99,5,2158.37,2,4,5,At risk
16457,218,1,208.36,1,2,1,Normal
16458,3,18,3482.7400000000002,5,5,5,Champion
16460,28,3,814.72,4,4,3,Loyal
16461,178,1,151.42,2,2,1,Normal
16462,74,3,102.0,2,4,1,Normal
16463,21,4,1383.7,4,4,4,Champion
16464,20,3,1314.68,4,4,4,Champion
16466,34,7,1603.46,3,5,4,Loyal
16468,74,1,74.9,2,2,1,Normal
16469,24,4,650.4300000000001,4,4,3,Loyal
16470,52,4,757.4399999999999,3,4,3,Loyal
16471,275,1,223.95000000000002,1,2,1,Normal
16473,165,3,314.86,2,4,2,Normal
16474,7,7,1811.47,5,5,4,Champion
16475,88,4,544.3,2,4,3,Normal
16477,64,7,2494.46,3,5,5,Loyal
16478,25,3,331.0,4,4,2,Loyal
16479,10,2,300.83000000000004,5,3,2,Loyal
16480,76,1,769.29,2,2,3,Normal
16482,16,1,220.62,4,2,1,New customer
16483,192,1,139.35,1,2,1,Normal
16484,174,2,379.40000000000003,2,3,2,Normal
16485,77,1,363.65,2,2,2,Normal
16488,33,3,492.2,3,4,3,Loyal
16491,47,1,731.5,3,2,3,Normal
16493,80,4,1329.66,2,4,4,At risk
16494,297,1,826.53,1,2,3,Normal
16495,3,3,684.41,5,4,3,Loyal
16496,9,3,1562.22,5,4,4,Champion
16497,50,6,2965.69,3,5,5,Loyal
16498,161,2,86.12,2,3,1,Normal
16499,360,2,319.1,1,3,2,Normal
16500,5,6,400.86,5,5,2,Loyal
16503,107,4,1421.43,2,4,4,At risk
16504,25,1,484.38,4,2,3,New customer
16505,32,1,777.6,4,2,3,New customer
16506,20,2,90.30000000000001,4,3,1,Loyal
16509,297,1,363.7,1,2,2,Normal
16510,372,1,248.1,1,2,2,Normal
16511,22,3,950.26,4,4,4,Champion
16513,5,4,874.59,5,4,3,Loyal
16515,52,5,1627.13,3,4,4,Loyal
16516,30,1,101.69999999999999,4,2,1,New customer
16517,277,1,162.7,1,2,1,Normal
16518,61,2,480.92,3,3,3,Loyal
16519,25,2,215.07999999999998,4,3,1,Loyal
16520,186,3,1036.62,1,4,4,At risk
16523,2,21,9295.670000000002,5,5,5,Champion
16525,2,26,11895.57,5,5,5,Champion
16526,172,1,290.36,2,2,2,Normal
16527,81,1,228.06,2,2,1,Normal
16528,4,1,244.41,5,2,2,New customer
16529,190,1,455.25,1,2,2,Normal
16531,22,7,1244.59,4,5,4,Champion
16532,18,3,6748.8,4,4,5,Champion
16533,19,3,1026.94,4,4,4,Champion
16535,5,1,593.75,5,2,3,New customer
16536,110,1,539.02,2,2,3,Normal
16539,3,4,1388.81,5,4,4,Champion
16542,54,1,119.62,3,2,1,Normal
16545,165,1,339.3,2,2,2,Normal
16546,291,2,-95.93000000000006,1,3,1,Normal
16549,10,10,4154.64,5,5,5,Champion
16550,109,5,2266.25,2,4,5,At risk
16551,96,3,922.12,2,4,4,At risk
16552,243,2,379.73,1,3,2,Normal
16553,163,12,5664.57,2,5,5,At risk
16554,42,3,641.5500000000001,3,4,3,Loyal
16555,35,2,285.89,3,3,2,Loyal
16556,67,7,3313.79,3,5,5,Loyal
16557,24,2,281.85,4,3,2,Loyal
16558,1,20,8257.039999999999,5,5,5,Champion
16560,27,2,816.51,4,3,3,Loyal
16561,6,2,511.12,5,3,3,Loyal
16563,54,1,1077.74,3,2,4,Normal
16565,364,1,173.7,1,2,1,Normal
16566,15,5,614.01,4,4,3,Loyal
16567,194,2,865.6,1,3,3,Normal
16569,3,1,124.2,5,2,1,New customer
16570,15,10,3622.9500000000003,4,5,5,Champion
16571,27,3,1285.22,4,4,4,Champion
16572,127,3,999.7,2,4,4,At risk
16573,85,2,648.41,2,3,3,Normal
16574,71,1,451.44,3,2,2,Normal
16581,183,1,70.44,1,2,1,Normal
16582,113,1,313.62,2,2,2,Normal
16583,374,1,233.45,1,2,1,Normal
16584,80,2,908.0300000000001,2,3,3,Normal
16586,249,1,463.95,1,2,2,Normal
16587,232,1,225.15,1,2,1,Normal
16589,71,3,459.24,3,4,2,Loyal
16591,69,1,213.5,3,2,1,Normal
16592,4,16,4073.28,5,5,5,Champion
16593,51,3,330.03,3,4,2,Loyal
16594,75,1,181.09,2,2,1,Normal
16595,61,1,360.16,3,2,2,Normal
16596,16,2,250.15,4,3,2,Loyal
16597,4,1,90.04,5,2,1,New customer
16598,286,1,140.7,1,2,1,Normal
16600,4,6,813.52,5,5,3,Loyal
16601,41,1,244.8,3,2,2,Normal
16602,36,1,494.73,3,2,3,Normal
16603,75,2,482.47,2,3,3,Normal
16607,18,14,3038.67,4,5,5,Champion
16609,15,7,5450.96,4,5,5,Champion
16610,219,1,75.66,1,2,1,Normal
16611,186,1,120.99000000000001,1,2,1,Normal
16612,33,4,1187.66,3,4,4,Loyal
16613,70,1,618.59,3,2,3,Normal
16614,183,1,506.19,1,2,3,Normal
16616,15,2,500.42,4,3,3,Loyal
16617,236,1,151.85,1,2,1,Normal
16618,31,5,2630.6400000000003,4,4,5,Champion
